match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,id,season,city,date,result,winner,win_by_runs,win_by_wickets,player_of_match,team1,team2,toss_decision,toss_winner,venue,dl_applied
1,1,Mumbai Indians,Chennai Super Kings,1,1,RG Sharma,Q de Kock,DL Chahar,4,0,4,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,1,2,RG Sharma,Q de Kock,DL Chahar,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,1,3,Q de Kock,RG Sharma,DL Chahar,2,0,2,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,1,4,Q de Kock,RG Sharma,DL Chahar,4,0,4,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,1,5,Q de Kock,RG Sharma,DL Chahar,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,1,6,Q de Kock,RG Sharma,DL Chahar,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,2,1,Q de Kock,RG Sharma,SM Curran,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,2,2,Q de Kock,RG Sharma,SM Curran,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,2,3,Q de Kock,RG Sharma,SM Curran,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,2,4,RG Sharma,Q de Kock,SM Curran,4,0,4,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,2,5,RG Sharma,Q de Kock,SM Curran,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,2,6,Q de Kock,RG Sharma,SM Curran,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,3,1,Q de Kock,RG Sharma,DL Chahar,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,3,2,RG Sharma,Q de Kock,DL Chahar,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,3,3,RG Sharma,Q de Kock,DL Chahar,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,3,4,RG Sharma,Q de Kock,DL Chahar,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,3,5,Q de Kock,RG Sharma,DL Chahar,4,0,4,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,3,6,Q de Kock,RG Sharma,DL Chahar,2,0,2,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,4,1,RG Sharma,Q de Kock,L Ngidi,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,4,2,Q de Kock,RG Sharma,L Ngidi,4,0,4,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,4,3,Q de Kock,RG Sharma,L Ngidi,2,0,2,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,4,4,Q de Kock,RG Sharma,L Ngidi,0,1,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,4,5,Q de Kock,RG Sharma,L Ngidi,4,0,4,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,4,6,Q de Kock,RG Sharma,L Ngidi,0,1,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,4,7,Q de Kock,RG Sharma,L Ngidi,4,0,4,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,4,8,Q de Kock,RG Sharma,L Ngidi,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,5,1,Q de Kock,RG Sharma,PP Chawla,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,5,2,Q de Kock,RG Sharma,PP Chawla,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,5,3,RG Sharma,Q de Kock,PP Chawla,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,5,4,RG Sharma,Q de Kock,PP Chawla,0,0,0,RG Sharma,caught,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,5,5,SA Yadav,Q de Kock,PP Chawla,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,5,6,Q de Kock,SA Yadav,PP Chawla,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,6,1,Q de Kock,SA Yadav,SM Curran,0,0,0,Q de Kock,caught,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,6,2,SS Tiwary,SA Yadav,SM Curran,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,6,3,SS Tiwary,SA Yadav,SM Curran,2,0,2,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,6,4,SS Tiwary,SA Yadav,SM Curran,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,6,5,SS Tiwary,SA Yadav,SM Curran,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,6,6,SA Yadav,SS Tiwary,SM Curran,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,7,1,SS Tiwary,SA Yadav,RA Jadeja,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,7,2,SA Yadav,SS Tiwary,RA Jadeja,4,0,4,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,7,3,SA Yadav,SS Tiwary,RA Jadeja,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,7,4,SS Tiwary,SA Yadav,RA Jadeja,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,7,5,SA Yadav,SS Tiwary,RA Jadeja,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,7,6,SS Tiwary,SA Yadav,RA Jadeja,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,8,1,SS Tiwary,SA Yadav,SM Curran,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,8,2,SA Yadav,SS Tiwary,SM Curran,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,8,3,SS Tiwary,SA Yadav,SM Curran,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,8,4,SS Tiwary,SA Yadav,SM Curran,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,8,5,SA Yadav,SS Tiwary,SM Curran,4,0,4,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,8,6,SA Yadav,SS Tiwary,SM Curran,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,9,1,SA Yadav,SS Tiwary,RA Jadeja,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,9,2,SS Tiwary,SA Yadav,RA Jadeja,6,0,6,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,9,3,SS Tiwary,SA Yadav,RA Jadeja,2,0,2,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,9,4,SS Tiwary,SA Yadav,RA Jadeja,4,0,4,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,9,5,SS Tiwary,SA Yadav,RA Jadeja,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,9,6,SA Yadav,SS Tiwary,RA Jadeja,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,10,1,SA Yadav,SS Tiwary,PP Chawla,0,1,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,10,2,SA Yadav,SS Tiwary,PP Chawla,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,10,3,SA Yadav,SS Tiwary,PP Chawla,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,10,4,SS Tiwary,SA Yadav,PP Chawla,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,10,5,SS Tiwary,SA Yadav,PP Chawla,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,10,6,SS Tiwary,SA Yadav,PP Chawla,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,10,7,SA Yadav,SS Tiwary,PP Chawla,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,11,1,SS Tiwary,SA Yadav,DL Chahar,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,11,2,SA Yadav,SS Tiwary,DL Chahar,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,11,3,SA Yadav,SS Tiwary,DL Chahar,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,11,4,SS Tiwary,SA Yadav,DL Chahar,2,0,2,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,11,5,SS Tiwary,SA Yadav,DL Chahar,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,11,6,SA Yadav,SS Tiwary,DL Chahar,0,1,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,11,7,SA Yadav,SS Tiwary,DL Chahar,0,0,0,SA Yadav,caught,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,12,1,SS Tiwary,HH Pandya,RA Jadeja,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,12,2,HH Pandya,SS Tiwary,RA Jadeja,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,12,3,HH Pandya,SS Tiwary,RA Jadeja,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,12,4,HH Pandya,SS Tiwary,RA Jadeja,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,12,5,HH Pandya,SS Tiwary,RA Jadeja,6,0,6,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,12,6,HH Pandya,SS Tiwary,RA Jadeja,6,0,6,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,13,1,SS Tiwary,HH Pandya,L Ngidi,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,13,2,SS Tiwary,HH Pandya,L Ngidi,2,0,2,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,13,3,SS Tiwary,HH Pandya,L Ngidi,4,0,4,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,13,4,SS Tiwary,HH Pandya,L Ngidi,4,0,4,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,13,5,SS Tiwary,HH Pandya,L Ngidi,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,13,6,HH Pandya,SS Tiwary,L Ngidi,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,14,1,SS Tiwary,HH Pandya,PP Chawla,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,14,2,HH Pandya,SS Tiwary,PP Chawla,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,14,3,SS Tiwary,HH Pandya,PP Chawla,2,0,2,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,14,4,SS Tiwary,HH Pandya,PP Chawla,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,14,5,SS Tiwary,HH Pandya,PP Chawla,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,14,6,HH Pandya,SS Tiwary,PP Chawla,0,0,0,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,15,1,SS Tiwary,HH Pandya,RA Jadeja,0,0,0,SS Tiwary,caught,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,15,2,KA Pollard,HH Pandya,RA Jadeja,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,15,3,HH Pandya,KA Pollard,RA Jadeja,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
1,1,Mumbai Indians,Chennai Super Kings,15,4,KA Pollard,HH Pandya,RA Jadeja,1,0,1,,,1,2020,Abu Dhabi,2020-09-19,normal,Chennai Super Kings,0,5,AT Rayudu,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Sheikh Zayed Stadium,0
